Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
255	Spectrogram 1	1	0.1	72.59	72.49000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_150000_54274s590ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_150000_54274s590ms_ch10.aif	NN	nan	raven	0.0
256	Spectrogram 1	1	0.1	70.7895	70.68950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_151500_55260s525ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_151500_55260s525ms_ch10.aif	NN	nan	raven	0.0
257	Spectrogram 1	1	0.1	73.76	73.66000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_151500_55322s310ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_151500_55322s310ms_ch10.aif	NN	nan	raven	0.0
258	Spectrogram 1	1	0.1	70.8345	70.73450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_151500_55533s930ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_151500_55533s930ms_ch10.aif	NN	nan	raven	0.0
259	Spectrogram 1	1	0.1	78.3045	78.20450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_151500_55711s590ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_151500_55711s590ms_ch10.aif	NN	nan	raven	0.0
260	Spectrogram 1	1	0.1	78.80000000000001	78.70000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_153000_55817s460ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_153000_55817s460ms_ch10.aif	NN	nan	raven	0.0
261	Spectrogram 1	1	0.1	72.00450000000001	71.90450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_153000_56240s400ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_153000_56240s400ms_ch10.aif	NN	nan	raven	0.0
262	Spectrogram 1	1	0.1	66.51450000000001	66.41450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_153000_56374s320ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_153000_56374s320ms_ch10.aif	NN	nan	raven	0.0
263	Spectrogram 1	1	0.1	68.2245	68.12450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_154500_57450s030ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_154500_57450s030ms_ch10.aif	NN	nan	raven	0.0
264	Spectrogram 1	1	0.1	76.99950000000001	76.89950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_154500_57551s505ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_154500_57551s505ms_ch10.aif	NN	nan	raven	0.0
265	Spectrogram 1	1	0.1	68.9895	68.88950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_160000_57814s740ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_160000_57814s740ms_ch10.aif	NN	nan	raven	0.0
266	Spectrogram 1	1	0.1	118.0845	117.98450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_160000_57972s675ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_160000_57972s675ms_ch10.aif	NN	nan	raven	0.0
267	Spectrogram 1	1	0.1	68.9445	68.84450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_160000_58124s145ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_160000_58124s145ms_ch10.aif	NN	nan	raven	0.0
268	Spectrogram 1	1	0.1	85.2795	85.1795	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_161500_58605s885ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_161500_58605s885ms_ch10.aif	NN	nan	raven	0.0
269	Spectrogram 1	1	0.1	81.3645	81.26450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_161500_58809s405ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_161500_58809s405ms_ch10.aif	NN	nan	raven	0.0
270	Spectrogram 1	1	0.1	95.0895	94.9895	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_161500_58916s685ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_161500_58916s685ms_ch10.aif	NN	nan	raven	0.0
271	Spectrogram 1	1	0.1	75.6045	75.50450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_161500_58980s360ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_161500_58980s360ms_ch10.aif	NN	nan	raven	0.0
272	Spectrogram 1	1	0.1	80.68950000000001	80.58950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_161500_59038s545ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_161500_59038s545ms_ch10.aif	NN	nan	raven	0.0
273	Spectrogram 1	1	0.1	66.10950000000001	66.00950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_163000_59438s160ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_163000_59438s160ms_ch10.aif	NN	nan	raven	0.0
274	Spectrogram 1	1	0.1	75.1545	75.0545	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_163000_59978s865ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_163000_59978s865ms_ch10.aif	NN	nan	raven	0.0
275	Spectrogram 1	1	0.1	87.84450000000001	87.74450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_163000_60036s270ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_163000_60036s270ms_ch10.aif	NN	nan	raven	0.0
276	Spectrogram 1	1	0.1	149.76500000000001	149.66500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_163000_60237s105ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_163000_60237s105ms_ch10.aif	NN	nan	raven	0.0
277	Spectrogram 1	1	0.1	71.4195	71.3195	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_164500_60544s710ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_164500_60544s710ms_ch10.aif	NN	nan	raven	0.0
278	Spectrogram 1	1	0.1	96.17	96.07000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_164500_60626s730ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_164500_60626s730ms_ch10.aif	NN	nan	raven	0.0
279	Spectrogram 1	1	0.1	69.84450000000001	69.74450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_164500_60697s515ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_164500_60697s515ms_ch10.aif	NN	nan	raven	0.0
280	Spectrogram 1	1	0.1	71.5545	71.45450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_164500_60768s255ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_164500_60768s255ms_ch10.aif	NN	nan	raven	0.0
281	Spectrogram 1	1	0.1	73.89450000000001	73.79450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_164500_60811s095ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_164500_60811s095ms_ch10.aif	NN	nan	raven	0.0
282	Spectrogram 1	1	0.1	73.58000000000001	73.48000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_164500_60869s100ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_164500_60869s100ms_ch10.aif	NN	nan	raven	0.0
283	Spectrogram 1	1	0.1	71.64450000000001	71.54450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_164500_61060s290ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_164500_61060s290ms_ch10.aif	NN	nan	raven	0.0
284	Spectrogram 1	1	0.1	76.685	76.58500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_170000_61369s065ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_170000_61369s065ms_ch10.aif	NN	nan	raven	0.0
285	Spectrogram 1	1	0.1	190.175	190.07500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_170000_61615s605ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_170000_61615s605ms_ch10.aif	NN	nan	raven	0.0
286	Spectrogram 1	1	0.1	73.355	73.25500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_171500_62259s975ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_171500_62259s975ms_ch10.aif	NN	nan	raven	0.0
287	Spectrogram 1	1	0.1	69.6645	69.56450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_171500_62321s805ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_171500_62321s805ms_ch10.aif	NN	nan	raven	0.0
288	Spectrogram 1	1	0.1	85.14500000000001	85.04500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_171500_62416s245ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_171500_62416s245ms_ch10.aif	NN	nan	raven	0.0
289	Spectrogram 1	1	0.1	68.5395	68.43950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_171500_62717s640ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_171500_62717s640ms_ch10.aif	NN	nan	raven	0.0
290	Spectrogram 1	1	0.1	75.46950000000001	75.36950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_171500_62783s340ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_171500_62783s340ms_ch10.aif	NN	nan	raven	0.0
291	Spectrogram 1	1	0.1	70.3395	70.2395	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_171500_62986s650ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_171500_62986s650ms_ch10.aif	NN	nan	raven	0.0
292	Spectrogram 1	1	0.1	67.10000000000001	67.00000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_173000_63223s020ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_173000_63223s020ms_ch10.aif	NN	nan	raven	0.0
293	Spectrogram 1	1	0.1	72.185	72.08500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_173000_63312s240ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_173000_63312s240ms_ch10.aif	NN	nan	raven	0.0
294	Spectrogram 1	1	0.1	77.81	77.71000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_173000_63440s535ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_173000_63440s535ms_ch10.aif	NN	nan	raven	0.0
295	Spectrogram 1	1	0.1	78.935	78.83500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_173000_63489s675ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_173000_63489s675ms_ch10.aif	NN	nan	raven	0.0
296	Spectrogram 1	1	0.1	106.60950000000001	106.50950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_174500_63992s250ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_174500_63992s250ms_ch10.aif	NN	nan	raven	0.0
297	Spectrogram 1	1	0.1	73.31	73.21000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_174500_64313s940ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_174500_64313s940ms_ch10.aif	NN	nan	raven	0.0
298	Spectrogram 1	1	0.1	74.885	74.78500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_174500_64368s435ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_174500_64368s435ms_ch10.aif	NN	nan	raven	0.0
299	Spectrogram 1	1	0.1	90.635	90.53500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_174500_64436s295ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_174500_64436s295ms_ch10.aif	NN	nan	raven	0.0
300	Spectrogram 1	1	0.1	178.925	178.82500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_174500_64677s660ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_174500_64677s660ms_ch10.aif	NN	nan	raven	0.0
301	Spectrogram 1	1	0.1	133.0995	132.9995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_180000_64801s665ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_180000_64801s665ms_ch10.aif	NN	nan	raven	0.0
302	Spectrogram 1	1	0.1	73.08500000000001	72.98500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_180000_65025s315ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_180000_65025s315ms_ch10.aif	NN	nan	raven	0.0
303	Spectrogram 1	1	0.1	68.2245	68.12450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_180000_65205s615ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_180000_65205s615ms_ch10.aif	NN	nan	raven	0.0
304	Spectrogram 1	1	0.1	74.0745	73.9745	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_180000_65281s710ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_180000_65281s710ms_ch10.aif	NN	nan	raven	0.0
305	Spectrogram 1	1	0.1	414.42499999999995	414.32499999999993	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_181500_65700s135ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_181500_65700s135ms_ch10.aif	NN	nan	raven	0.0
306	Spectrogram 1	1	0.1	375.7845	375.68449999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_181500_66018s540ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_181500_66018s540ms_ch10.aif	NN	nan	raven	0.0
307	Spectrogram 1	1	0.1	252.23000000000002	252.13000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_181500_66278s505ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_181500_66278s505ms_ch10.aif	NN	nan	raven	0.0
308	Spectrogram 1	1	0.1	98.375	98.275	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_181500_66411s510ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_181500_66411s510ms_ch10.aif	NN	nan	raven	0.0
309	Spectrogram 1	1	0.1	74.1875	74.0875	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_181500_66461s595ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_181500_66461s595ms_ch10.aif	NN	nan	raven	0.0
310	Spectrogram 1	1	0.1	125.9145	125.81450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_181500_66584s490ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_181500_66584s490ms_ch10.aif	NN	nan	raven	0.0
311	Spectrogram 1	1	0.1	94.64	94.54	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_183000_66704s265ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_183000_66704s265ms_ch10.aif	NN	nan	raven	0.0
312	Spectrogram 1	1	0.1	188.9145	188.8145	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_183000_66888s765ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_183000_66888s765ms_ch10.aif	NN	nan	raven	0.0
313	Spectrogram 1	1	0.1	137.12	137.02	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_183000_67075s995ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_183000_67075s995ms_ch10.aif	NN	nan	raven	0.0
314	Spectrogram 1	1	0.1	308.78	308.67999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_183000_67403s265ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_183000_67403s265ms_ch10.aif	NN	nan	raven	0.0
315	Spectrogram 1	1	0.1	149.9745	149.8745	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_184500_67540s815ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_184500_67540s815ms_ch10.aif	NN	nan	raven	0.0
316	Spectrogram 1	1	0.1	85.4145	85.31450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_184500_67610s475ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_184500_67610s475ms_ch10.aif	NN	nan	raven	0.0
317	Spectrogram 1	1	0.1	68.99000000000001	68.89000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_184500_67659s750ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_184500_67659s750ms_ch10.aif	NN	nan	raven	0.0
318	Spectrogram 1	1	0.1	125.735	125.635	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_184500_67772s205ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_184500_67772s205ms_ch10.aif	NN	nan	raven	0.0
319	Spectrogram 1	1	0.1	73.0845	72.98450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_184500_67880s010ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_184500_67880s010ms_ch10.aif	NN	nan	raven	0.0
320	Spectrogram 1	1	0.1	163.6245	163.52450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_184500_68015s370ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_184500_68015s370ms_ch10.aif	NN	nan	raven	0.0
321	Spectrogram 1	1	0.1	72.14	72.04	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_184500_68113s905ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_184500_68113s905ms_ch10.aif	NN	nan	raven	0.0
322	Spectrogram 1	1	0.1	104.62950000000001	104.52950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_190000_68478s480ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_190000_68478s480ms_ch10.aif	NN	nan	raven	0.0
323	Spectrogram 1	1	0.1	86.5395	86.43950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_190000_68539s455ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_190000_68539s455ms_ch10.aif	NN	nan	raven	0.0
